-1.200000000000000000e+03	0.000000000000000000e+00
-1.198000000000000000e+03	0.000000000000000000e+00
-1.196000000000000000e+03	0.000000000000000000e+00
-1.194000000000000000e+03	0.000000000000000000e+00
-1.192000000000000000e+03	0.000000000000000000e+00
-1.190000000000000000e+03	0.000000000000000000e+00
-1.188000000000000000e+03	0.000000000000000000e+00
-1.186000000000000000e+03	0.000000000000000000e+00
-1.184000000000000000e+03	0.000000000000000000e+00
-1.182000000000000000e+03	0.000000000000000000e+00
-1.180000000000000000e+03	0.000000000000000000e+00
-1.178000000000000000e+03	0.000000000000000000e+00
-1.176000000000000000e+03	0.000000000000000000e+00
-1.174000000000000000e+03	0.000000000000000000e+00
-1.172000000000000000e+03	0.000000000000000000e+00
-1.170000000000000000e+03	0.000000000000000000e+00
-1.168000000000000000e+03	0.000000000000000000e+00
-1.166000000000000000e+03	0.000000000000000000e+00
-1.164000000000000000e+03	0.000000000000000000e+00
-1.162000000000000000e+03	0.000000000000000000e+00
-1.160000000000000000e+03	0.000000000000000000e+00
-1.158000000000000000e+03	0.000000000000000000e+00
-1.156000000000000000e+03	0.000000000000000000e+00
-1.154000000000000000e+03	0.000000000000000000e+00
-1.152000000000000000e+03	0.000000000000000000e+00
-1.150000000000000000e+03	0.000000000000000000e+00
-1.148000000000000000e+03	0.000000000000000000e+00
-1.146000000000000000e+03	0.000000000000000000e+00
-1.144000000000000000e+03	0.000000000000000000e+00
-1.142000000000000000e+03	0.000000000000000000e+00
-1.140000000000000000e+03	0.000000000000000000e+00
-1.138000000000000000e+03	0.000000000000000000e+00
-1.136000000000000000e+03	0.000000000000000000e+00
-1.134000000000000000e+03	0.000000000000000000e+00
-1.132000000000000000e+03	0.000000000000000000e+00
-1.130000000000000000e+03	0.000000000000000000e+00
-1.128000000000000000e+03	0.000000000000000000e+00
-1.126000000000000000e+03	0.000000000000000000e+00
-1.124000000000000000e+03	0.000000000000000000e+00
-1.122000000000000000e+03	0.000000000000000000e+00
-1.120000000000000000e+03	0.000000000000000000e+00
-1.118000000000000000e+03	0.000000000000000000e+00
-1.116000000000000000e+03	0.000000000000000000e+00
-1.114000000000000000e+03	0.000000000000000000e+00
-1.112000000000000000e+03	0.000000000000000000e+00
-1.110000000000000000e+03	0.000000000000000000e+00
-1.108000000000000000e+03	0.000000000000000000e+00
-1.106000000000000000e+03	0.000000000000000000e+00
-1.104000000000000000e+03	0.000000000000000000e+00
-1.102000000000000000e+03	0.000000000000000000e+00
-1.100000000000000000e+03	0.000000000000000000e+00
-1.098000000000000000e+03	0.000000000000000000e+00
-1.096000000000000000e+03	0.000000000000000000e+00
-1.094000000000000000e+03	0.000000000000000000e+00
-1.092000000000000000e+03	0.000000000000000000e+00
-1.090000000000000000e+03	0.000000000000000000e+00
-1.088000000000000000e+03	0.000000000000000000e+00
-1.086000000000000000e+03	0.000000000000000000e+00
-1.084000000000000000e+03	0.000000000000000000e+00
-1.082000000000000000e+03	0.000000000000000000e+00
-1.080000000000000000e+03	0.000000000000000000e+00
-1.078000000000000000e+03	0.000000000000000000e+00
-1.076000000000000000e+03	0.000000000000000000e+00
-1.074000000000000000e+03	0.000000000000000000e+00
-1.072000000000000000e+03	0.000000000000000000e+00
-1.070000000000000000e+03	0.000000000000000000e+00
-1.068000000000000000e+03	0.000000000000000000e+00
-1.066000000000000000e+03	0.000000000000000000e+00
-1.064000000000000000e+03	0.000000000000000000e+00
-1.062000000000000000e+03	0.000000000000000000e+00
-1.060000000000000000e+03	0.000000000000000000e+00
-1.058000000000000000e+03	0.000000000000000000e+00
-1.056000000000000000e+03	0.000000000000000000e+00
-1.054000000000000000e+03	0.000000000000000000e+00
-1.052000000000000000e+03	0.000000000000000000e+00
-1.050000000000000000e+03	0.000000000000000000e+00
-1.048000000000000000e+03	0.000000000000000000e+00
-1.046000000000000000e+03	0.000000000000000000e+00
-1.044000000000000000e+03	0.000000000000000000e+00
-1.042000000000000000e+03	0.000000000000000000e+00
-1.040000000000000000e+03	0.000000000000000000e+00
-1.038000000000000000e+03	0.000000000000000000e+00
-1.036000000000000000e+03	0.000000000000000000e+00
-1.034000000000000000e+03	0.000000000000000000e+00
-1.032000000000000000e+03	0.000000000000000000e+00
-1.030000000000000000e+03	0.000000000000000000e+00
-1.028000000000000000e+03	0.000000000000000000e+00
-1.026000000000000000e+03	0.000000000000000000e+00
-1.024000000000000000e+03	0.000000000000000000e+00
-1.022000000000000000e+03	0.000000000000000000e+00
-1.020000000000000000e+03	0.000000000000000000e+00
-1.018000000000000000e+03	0.000000000000000000e+00
-1.016000000000000000e+03	0.000000000000000000e+00
-1.014000000000000000e+03	0.000000000000000000e+00
-1.012000000000000000e+03	0.000000000000000000e+00
-1.010000000000000000e+03	0.000000000000000000e+00
-1.008000000000000000e+03	0.000000000000000000e+00
-1.006000000000000000e+03	0.000000000000000000e+00
-1.004000000000000000e+03	0.000000000000000000e+00
-1.002000000000000000e+03	0.000000000000000000e+00
-1.000000000000000000e+03	0.000000000000000000e+00
-9.980000000000000000e+02	0.000000000000000000e+00
-9.960000000000000000e+02	0.000000000000000000e+00
-9.940000000000000000e+02	0.000000000000000000e+00
-9.920000000000000000e+02	0.000000000000000000e+00
-9.900000000000000000e+02	0.000000000000000000e+00
-9.880000000000000000e+02	0.000000000000000000e+00
-9.860000000000000000e+02	0.000000000000000000e+00
-9.840000000000000000e+02	0.000000000000000000e+00
-9.820000000000000000e+02	0.000000000000000000e+00
-9.800000000000000000e+02	0.000000000000000000e+00
-9.780000000000000000e+02	0.000000000000000000e+00
-9.760000000000000000e+02	0.000000000000000000e+00
-9.740000000000000000e+02	0.000000000000000000e+00
-9.720000000000000000e+02	0.000000000000000000e+00
-9.700000000000000000e+02	0.000000000000000000e+00
-9.680000000000000000e+02	0.000000000000000000e+00
-9.660000000000000000e+02	0.000000000000000000e+00
-9.640000000000000000e+02	0.000000000000000000e+00
-9.620000000000000000e+02	0.000000000000000000e+00
-9.600000000000000000e+02	0.000000000000000000e+00
-9.580000000000000000e+02	0.000000000000000000e+00
-9.560000000000000000e+02	0.000000000000000000e+00
-9.540000000000000000e+02	0.000000000000000000e+00
-9.520000000000000000e+02	0.000000000000000000e+00
-9.500000000000000000e+02	0.000000000000000000e+00
